date,SPY,TLT,GLD,DBC,UUP
2016-05-31,177.81971740722656,97.52576446533203,116.05999755859375,12.436386108398438,20.75135040283203
2016-06-01,178.1841278076172,97.92137908935547,115.94000244140625,12.563200950622559,20.634395599365234
2016-06-02,178.7264862060547,98.62716674804688,115.66999816894531,12.588565826416016,20.659456253051758
2016-06-03,178.1925811767578,100.03120422363281,118.87999725341797,12.673110008239746,20.333650588989258
2016-06-06,179.09934997558594,99.28795623779297,118.91999816894531,12.825288772583008,20.333650588989258
2016-06-07,179.37896728515625,99.52814483642578,118.81999969482422,12.952105522155762,20.300233840942383
2016-06-08,179.9636993408203,100.06124114990234,120.58000183105469,13.171916961669922,20.24175453186035
2016-06-09,179.7179412841797,100.70690155029297,121.25,13.146553039550781,20.333650588989258
2016-06-10,178.01466369628906,101.19496154785156,121.73999786376953,12.985921859741211,20.467313766479492
2016-06-13,176.64186096191406,101.6455078125,122.63999938964844,12.985921859741211,20.417190551757812
2016-06-14,176.29441833496094,101.57034301757812,122.7699966430664,12.90137767791748,20.54250144958496
2016-06-15,176.04873657226562,101.96082305908203,123.68000030517578,12.833744049072266,20.49237632751465
2016-06-16,176.5740509033203,102.456298828125,122.37999725341797,12.61392879486084,20.467313766479492
2016-06-17,175.91653442382812,101.81819152832031,123.94999694824219,12.909832954406738,20.37541961669922
2016-06-20,177.0493927001953,100.72943115234375,123.20999908447266,13.028193473815918,20.258464813232422
2016-06-21,177.55197143554688,100.26398468017578,120.83999633789062,12.926740646362305,20.358713150024414
2016-06-22,177.26235961914062,100.42913818359375,120.9000015258789,12.850651741027832,20.26681900024414
2016-06-23,179.5707244873047,99.28036499023438,120.11000061035156,12.952105522155762,20.174922943115234
2016-06-24,173.12252807617188,101.94574737548828,126.0,12.690018653869629,20.70122718811035
2016-06-27,170.0218963623047,104.49100494384766,126.68000030517578,12.664654731750488,20.87666130065918
2016-06-28,173.0884246826172,104.70878601074219,125.31999969482422,12.867560386657715,20.776412963867188
2016-06-29,176.0357208251953,103.90546417236328,125.83999633789062,13.053555488586426,20.70958137512207
2016-06-30,178.43785095214844,104.28834533691406,126.47000122070312,12.977468490600586,20.75135040283203
2016-07-01,178.8126678466797,105.73632049560547,128.41000366210938,13.138100624084473,20.684518814086914
2016-07-05,177.5263671875,107.06019592285156,129.47000122070312,12.766108512878418,20.8265380859375
2016-07-06,178.59117126464844,107.23320770263672,130.22999572753906,12.81683349609375,20.76805877685547
2016-07-07,178.48040771484375,107.22565460205078,129.74000549316406,12.45329475402832,20.81818199157715
2016-07-08,181.13807678222656,108.01551055908203,130.52000427246094,12.58011245727539,20.8265380859375
2016-07-11,181.77699279785156,107.06769561767578,129.2899932861328,12.529383659362793,20.8850154876709
2016-07-12,183.09727478027344,105.3076171875,127.1500015258789,12.766108512878418,20.868309020996094
2016-07-13,183.0716552734375,106.54866027832031,128.32000732421875,12.605474472045898,20.81818199157715
2016-07-14,184.0938720703125,104.99918365478516,127.33000183105469,12.65619945526123,20.76805877685547
2016-07-15,183.84681701660156,104.09654998779297,126.83999633789062,12.622384071350098,20.85159683227539
2016-07-18,184.3409423828125,103.99870300292969,127.04000091552734,12.563200950622559,20.868309020996094
2016-07-19,184.15350341796875,104.58543395996094,127.20999908447266,12.487112998962402,20.968557357788086
2016-07-20,184.92010498046875,104.01380920410156,125.38999938964844,12.402568817138672,20.985261917114258
2016-07-21,184.22164916992188,104.22442626953125,127.30000305175781,12.334936141967773,20.951847076416016
2016-07-22,185.04791259765625,104.40491485595703,126.3499984741211,12.309571266174316,21.060447692871094
2016-07-25,184.54530334472656,104.3297119140625,125.47000122070312,12.174300193786621,21.027034759521484
2016-07-26,184.63050842285156,104.49518585205078,126.0,12.123575210571289,21.001970291137695
2016-07-27,184.4346160888672,105.79651641845703,128.02999877929688,12.005213737487793,20.901723861694336
2016-07-28,184.64752197265625,105.60095977783203,127.66000366210938,11.971396446228027,20.893369674682617
2016-07-29,184.9456787109375,106.48096466064453,128.97999572753906,12.07284927368164,20.609333038330078
2016-08-01,184.7924041748047,105.32650756835938,129.22000122070312,11.861489295959473,20.66781234741211
2016-08-02,183.60833740234375,104.24138641357422,130.27000427246094,11.84458065032959,20.525793075561523
2016-08-03,184.14495849609375,104.30169677734375,129.64999389648438,12.039030075073242,20.64274787902832
2016-08-04,184.3409423828125,105.08536529541016,129.8699951171875,12.089757919311523,20.676164627075195
2016-08-05,185.8485870361328,103.99264526367188,127.55000305175781,12.140483856201172,20.784765243530273
2016-08-08,185.7378692626953,104.1886215209961,127.44000244140625,12.20811939239502,20.801475524902344
2016-08-09,185.8485870361328,105.21347045898438,127.95999908447266,12.174300193786621,20.759702682495117
2016-08-10,185.38861083984375,105.62042236328125,128.55999755859375,12.030576705932617,20.651100158691406
2016-08-11,186.2489471435547,104.67845153808594,127.66999816894531,12.216572761535645,20.70958137512207
2016-08-12,186.0871124267578,105.56013488769531,127.4000015258789,12.309571266174316,20.676164627075195
2016-08-15,186.62376403808594,104.56539916992188,127.83999633789062,12.512476921081543,20.64274787902832
2016-08-16,185.6612091064453,104.28662872314453,128.47000122070312,12.61392879486084,20.458961486816406
2016-08-17,186.0104217529297,104.91201782226562,128.5,12.664654731750488,20.47566795349121
2016-08-18,186.42784118652344,105.07780456542969,129.11000061035156,12.825288772583008,20.32529640197754
2016-08-19,186.15524291992188,104.52777862548828,127.97000122070312,12.7830171585083,20.400480270385742
2016-08-22,186.14678955078125,105.4094009399414,127.77999877929688,12.664654731750488,20.42554473876953
2016-08-23,186.5215606689453,105.52252197265625,127.76000213623047,12.715381622314453,20.408838272094727
2016-08-24,185.56752014160156,105.27373504638672,126.33999633789062,12.563200950622559,20.467313766479492
2016-08-25,185.4397430419922,104.87433624267578,126.2300033569336,12.61392879486084,20.467313766479492
